date,long,short,ls_gross,turnover,cost_bps,ls_net,cum_ls_net,cum_ls_gross,drawdown
2023-05-31,-0.00389374475238813,0.006678285914455133,-0.010572030666843263,0.5499999999999999,0.0005,-0.010847030666843262,-0.004256146232828112,0.11645635376717187,-0.1622478299760384
2023-06-01,0.0006323282170397377,0.011716709106922542,-0.011084380889882804,0.525,0.0005,-0.011346880889882805,-0.015603027122710916,0.10537197287728906,-0.1735947108659212
2023-06-02,0.004064258303950655,0.00042442482938857167,0.003639833474562083,0.6,0.0005,0.003339833474562083,-0.012263193648148834,0.10901180635185113,-0.17025487739135914
2023-06-05,-0.016729332016092134,-0.02838048436565423,0.011651152349562096,0.6,0.0005,0.011351152349562096,-0.0009120412985867375,0.12066295870141323,-0.15890372504179703
2023-06-06,0.004874079776519129,7.762322773656157e-05,0.004796456548782567,0.7000000000000001,0.0005,0.004446456548782568,0.00353441525019583,0.1254594152501958,-0.15445726849301447
2023-06-07,-0.004887524857336875,-0.006213832946953597,0.001326308089616722,0.65,0.0005,0.001001308089616722,0.004535723339812552,0.12678572333981253,-0.15345596040339773
2023-06-08,0.006926924611432336,0.010643710008909318,-0.003716785397476982,0.675,0.0005,-0.004054285397476982,0.0004814379423355702,0.12306893794233555,-0.15751024580087472
2023-06-09,0.00705223385768908,0.009405033437076039,-0.0023527995793869586,0.65,0.0005,-0.002677799579386959,-0.0021963616370513886,0.12071613836294859,-0.16018804538026168
2023-06-12,0.0002978838860236522,0.006125892749640298,-0.005828008863616645,0.6,0.0005,-0.006128008863616645,-0.008324370500668034,0.11488812949933194,-0.16631605424387833
2023-06-13,0.0016271715842948026,0.0018261502918246546,-0.00019897870752985203,0.55,0.0005,-0.00047397870752985204,-0.008798349208197886,0.11468915079180209,-0.16679003295140818
2023-06-14,0.002539219462630303,0.020217976813272403,-0.0176787573506421,0.625,0.0005,-0.0179912573506421,-0.026789606558839985,0.09701039344115998,-0.1847812903020503
2023-06-15,0.009547337262747277,0.019038245174019995,-0.009490907911272719,0.675,0.0005,-0.009828407911272718,-0.0366180144701127,0.08751948552988727,-0.194609698213323
2023-06-16,0.016927049484745306,0.004847882492951834,0.012079166991793473,0.675,0.0005,0.011741666991793473,-0.02487634747831923,0.09959865252168074,-0.18286803122152953
2023-06-19,0.004136959458237119,0.001776581867404261,0.002360377590832858,0.75,0.0005,0.0019853775908328583,-0.022890969887486373,0.10195903011251359,-0.18088265363069667
2023-06-20,-0.007762086400429346,-0.031739265345855784,0.02397717894542644,1.45,0.0005,0.02325217894542644,0.00036120905794006716,0.12593620905794004,-0.15763047468527022
2023-06-21,-0.015495918413074383,-0.014583572949905244,-0.0009123454631691386,1.475,0.0005,-0.0016498454631691387,-0.0012886364052290716,0.12502386359477088,-0.15928032014843937
2023-06-26,0.017272788037905183,0.02092424226820973,-0.003651454230304548,1.4500000000000002,0.0005,-0.004376454230304548,-0.00566509063553362,0.12137240936446633,-0.1636567743787439
2023-06-27,-0.00021672256241771215,-0.019017450397316303,0.01880072783489859,0.625,0.0005,0.01848822783489859,0.01282313719936497,0.14017313719936492,-0.1451685465438453
2023-06-28,0.009024816122918545,0.007293817441034638,0.001730998681883907,0.675,0.0005,0.001393498681883907,0.014216635881248878,0.1419041358812488,-0.1437750478619614
2023-06-29,0.004573913176771912,0.015627431839347655,-0.011053518662575743,0.5750000000000001,0.0005,-0.011341018662575742,0.0028756172186731356,0.13085061721867308,-0.15511606652453716
2023-06-30,0.003436629338019963,-0.0013829953855436102,0.004819624723563573,0.5499999999999999,0.0005,0.004544624723563573,0.007420241942236709,0.13567024194223665,-0.1505714418009736
2023-07-03,-0.0001063525122185399,0.011081111062455084,-0.011187463574673625,0.45000000000000007,0.0005,-0.011412463574673624,-0.003992221632436915,0.12448277836756302,-0.16198390537564722
2023-07-04,-0.004315048495465741,-0.004097823101341308,-0.00021722539412443245,1.45,0.0005,-0.0009422253941244324,-0.0049344470265613475,0.1242655529734386,-0.16292613076977164
2023-07-05,-0.00362162847333881,-0.006902208496880016,0.0032805800235412063,0.75,0.0005,0.0029055800235412064,-0.002028867003020141,0.1275461329969798,-0.16002055074623042
2023-07-06,-0.004561243719859811,-0.02016706774780875,0.015605824027948939,0.75,0.0005,0.015230824027948939,0.013201957024928797,0.14315195702492875,-0.1447897267182815
2023-07-07,8.122957741348545e-05,0.015101016096288038,-0.015019786518874553,0.8,0.0005,-0.015419786518874552,-0.002217829493945755,0.1281321705060542,-0.16020951323715604
2023-07-10,0.008552333908912902,0.0064864828035704255,0.0020658511053424766,0.825,0.0005,0.0016533511053424764,-0.0005644783886032787,0.13019802161139665,-0.15855616213181356
